concept,label
paradiseRegained,Paradise regained
roseColor,rose (color)
roseColor,rose color
selfAssertion,self-assertion
politicalFavor,political favor
protectionInRevolution,protection in revolution
strengthAndSkill,strength and skill
bodilyProtection,bodily protection
pleasantDreams,pleasant dreams
thePreventionOfFeverAndThroatInfections,the prevention of fever and throat infections
yinAndYang,yin and yang
aHarbingerOfWealthForThoseBornUnderIt,a harbinger of wealth for those born under it
anUndertunicInGreeceAndRomeLaterAWomanSChemiseAndThenAdoptedForWearByPriestsOfAGoddess,"an undertunic in Greece and Rome, later a woman’s chemise, and then adopted for wear by priests of a goddess"
aquaVitaeAsBothFireAndWater,aqua vitae as both fire and water
beneficentNature,beneficent nature
creationAndDestruction,creation and destruction
cultivationAndConcernWithTheSoul,cultivation and concern with the soul
distantSeas,distant seas
doorwayToAnotherWorld,doorway to another world
dwellingOfMithras,dwelling of Mithras
embodimentOfADeadSailorSSoul,embodiment of a dead sailor’s soul
eternalJoy,eternal joy
foolishOccultism,foolish occultism
implacability,implacability
killingOneBringsBadLuckToYourShip,killing one brings bad luck to your ship
longSeaVoyages,long sea voyages
motherOfMountains,mother of mountains
mutuallyOccurringOppositesSuchAsMaleFemaleActivePassiveCreationDestructionGoodEvil,"mutually occurring opposites, such as male/female, active/passive, creation/destruction, good/evil"
offense,offense
omenOfBadWeatherAndOrHighWinds,omen of bad weather and/or high winds
oneHoveringOverAShipBringsContinuedBadWeather,one hovering over a ship brings continued bad weather
purificationOfTheDead,purification of the dead
seeingOneBringsLuck,seeing one brings luck
servantOfTheChiefGodOfTheSea,servant of the chief god of the sea
simpleExistence,simple existence
stoneFor15ThAnd55ThWeddingAnniversaries,stone for 15th and 55th wedding anniversaries
theCollectiveConsciousness,the collective consciousness
theInnocenceAndThePropheticOfficeOfChrist,the innocence and the prophetic office of Christ
theMentalPlane,the mental plane
theOriginOfAllThings,the origin of all things
thePersonificationOfFire,the personification of fire
theUnionOfMaleAndFemaleFireAndWater,"the union of male and female, fire and water"
theWhiteGarmentInWhichChristWasClothedByHerod,the white garment in which Christ was clothed by Herod
undyingDevotion,undying devotion
worldMemory,world memory
religiousSuperstition,religious superstition
theBeginningAndTheEnd,the beginning and the end
theLiberationOfTheNewMoon,the liberation of the new moon
thePowerOfTheSun,the power of the sun
theSpiritOfEvil,the spirit of evil
allOppositesLightDarkGoodEvil,"all opposites (light/dark, good/evil)"
antithesisOfTheBrainOrSpirit,antithesis of the brain or spirit
callToPrayer,call to prayer
closeRelation,close relation
cosmicNight,cosmic night
descentIntoTheUnderworld,descent into the underworld
drinkOfTheCommonMan,drink of the common man
drinkOfWarriorsAndRoyalty,drink of warriors and royalty
embryonicStateOfBeing,embryonic state of being
everlastingYouth,everlasting youth
fruitOfMarriage,fruit of marriage
gamblingAsAVice,gambling as a vice
historicalKnowledge,historical knowledge
innerHappiness,inner happiness
inVeryAncientTimesTheDrinkOfTheGods,"in very ancient times, the drink of the gods"
lovePotion,love potion
marriedLove,married love
militaryPowerAttemptingToSeizeCivilianControl,military power attempting to seize civilian control
mimicryOfChildbirth,mimicry of childbirth
monstrousSize,monstrous size
oppressivePower,oppressive power
physicalMan,physical man
rebelliousness,rebelliousness
religiosityUndoneByClericalWeakness,religiosity undone by clerical weakness
selfGeneration,self-generation
theCalendar,the calendar
theChurchAndChristiansRespectively,the Church and Christians respectively
theMonkIsStJohnOfGod,the monk is St. John of God
thePowerOfTheLand,the power of the land
theRisingOfNile,the rising of Nile
worshipOfFalseGods,worship of false gods
drinkOfImmortality,drink of immortality
ephemeralBeauty,ephemeral beauty
hutchaiui,Hutchaiui
lawlessness,lawlessness
overweeningAmbition,overweening ambition
scipio,Scipio
sexualStimulation,sexual stimulation
sheol,Sheol
tolerance,tolerance
westWind,West wind
willBeServedAsFoodAtTheEndTime,will be served as food at the End Time
selfMutilation,self-mutilation
womenSHousework,women’s  housework
womenSHousework,women’s housework
womenSQuarters,women’s quarters
abodeOfHadesPlutoEvilPowers,"abode of Hades/Pluto, evil powers"
aClearSoundingFamilyName,a clear sounding family name
aDiabolicalAgent,a diabolical agent
aFlockCannotProsperWithoutOne,a flock cannot prosper without one
aHumbleButHonestPerson,a humble but honest person
anAlchemistSDen,an alchemist’s den
anAspectOfTheDevil,an aspect of the devil
anotherWorld,another world
anUnderworldDeity,an underworld deity
aSuccessfulReign,a successful reign
aTabooFood,a taboo food
aWomanWhoRemainedAWidowUntilDeath,a woman who remained a widow until death
bringsDeathInAFamily,brings death in a family
aMonsignor,a monsignor
connectedWithSorceryDeathTheDiabolicalTheDamned,"connected with sorcery, death, the diabolical, the damned"
dubSanglainn,Dub Sanglainn
executionOfCriminals,execution of criminals
humilityAndPurityOfLifeRespectively,humility and purity of life respectively
impendingDeath,impending death
mourningForAnIrrevocableLoss,mourning for an irrevocable loss
pitch,pitch
placeOfNoReturn,place of no return
reclusiveness,reclusiveness
revolt,revolt
sacrificeInvolution,sacrifice involution
sacrificeToPoseidonNeptune,sacrifice to Poseidon/Neptune
sinfulness,sinfulness
steedOfAVillain,steed of a villain
stKevin,St. Kevin
successInBattle,success in battle
sufferingUndergoneInPurificationOfTheSoul,suffering undergone in purification of the soul
temptationsOfTheFlesh,temptations of the flesh
theDarknessOfSin,the darkness of sin
theDevilTemptingStBenedict,the devil tempting St. Benedict
thePrintedWord,the printed word
theRainGod,the rain god
unluckyExceptInBritain,"unlucky, except in Britain"
unsatisfiedDesire,unsatisfied desire
utterFailure,utter failure
dean,dean
absenceOfLove,absence of love
armida,Armida
baseLifeForces,base life forces
bodilyVigor,bodily vigor
breakthroughToEnlightenment,breakthrough to enlightenment
buddhaZenBuddhism,Buddha (Zen Buddhism)
chandra,Chandra
andSolarGods,and solar gods
deathOfReligionAndMorality,death of religion and morality
flidas,Flidas
guardianOfTheUnderworldThreshold,guardian of the underworld threshold
incipientCreation,incipient creation
indwellingDemon,indwelling demon
inZenBuddhism,in Zen Buddhism
openRighteousness,open righteousness
orFromTheChurchMilitantToTheChurchTriumphant,or from the Church Militant to the Church Triumphant
passageFromThisWorldIntoEternalLife,passage from this world into eternal life
pause,pause
peacemaking,Peacemaking
protoMatter,proto-matter
satanTakingDifferentFormsToDeceiveMankind,Satan taking different forms to deceive mankind
secretPrayer,secret prayer
spermaticImages,spermatic images
sunDoor,Sun Door
theEarliestStateOfCreation,the earliest state of creation
theElementOfAir,the element of air
theHumanSpiritOverawedByTheMysteryOfBeing,the human spirit overawed by the mystery of being
theIncipient,the incipient
theInfinityOfSpacePrecedingCreationOfTheUniversePersonified,the infinity of space preceding creation of the universe (Personified)
thePersonificationsOfIdleness,the personifications of Idleness
theTerrorsOfDeath,the terrors of death
theUnderworldTrinity,the underworld trinity
theUngodly,the ungodly
admiration,admiration
changeableness,changeableness
inconsistency,inconsistency
medea,Medea
theSevenGiftsOfTheHolySpirit,the seven gifts of the Holy Spirit
theSevenGiftsOfTheHolySpirit,the Seven Gifts of the Holy Spirit
beautyInOldAge,beauty in old age
cheating,cheating
deadWarriorSSoul,dead warrior’s soul
disentanglement,disentanglement
divineLoveAndWisdom,divine love and wisdom
dualismSuchAsHealingPoisonMaleFemaleGoodEvil,"dualism, such as healing/poison, male/female, good/evil"
evilGossip,evil gossip
foodInGeneral,food in general
harbingerOfDeathDestruction,"harbinger of death, destruction"
healingTransformation,healing transformation
humanResponsibility,human responsibility
intellectualQualities,intellectual qualities
letMeGo,let me go
masculineSubservience,masculine subservience
numeralFor100,numeral for 100
oppositesEventuallyToBeUnited,opposites eventually to be united
peasantry,peasantry
placeForLurkingAmbushSpyingIllicitLove,"place for lurking, ambush, spying, illicit love"
profit,profit
psycheMythology,Psyche (mythology)
sleepingAndWaking,sleeping and waking
someoneIsTalkingAboutYou,someone is talking about you
soulOfADeadWarrior,soul of a dead warrior
successDespiteObstacles,success despite obstacles
theAttemptToWinSalvationOrGodSLoveByWorks,the attempt to win salvation or God’s love by works
theFertilityOfTheWord,the fertility of the Word
theFirstMurderer,the first murderer
theGivingOfTheLawToMoses,the giving of the Law to Moses
theHiddenAspectOfTheGodhead,the hidden aspect of the godhead
theHorae,the Horae
theJewsWhoKilledChrist,the Jews who killed Christ
theMysteryOfDivineEnergy,the mystery of divine energy
theSelfWilled,the self-willed
tragedyEspeciallyInDrama,"tragedy, especially in drama"
unknownSpiritualPowers,unknown spiritual powers
bondage,bondage
childishness,childishness
desireForRiches,desire for riches
despicability,despicability
fratricide,fratricide
gain,gain
hermitage,hermitage
sulfurAndMercurius,sulfur and Mercurius
usefulness,usefulness
theUnformed,the unformed
absenceOfKnowledge,absence of knowledge
absoluteVoid,absolute void
anIllFatedShip,an ill-fated ship
butMoreThanOneIsUnlucky,but more than one is unlucky
colorsOfHuitzilopochtli,colors of Huitzilopochtli
agentOfTheDevil,agent of the devil
energyThatMustBeMastered,energy that must be mastered
fellOnAthensAtTheBirthOfAthena,fell on Athens at the birth of Athena
guiltyVote,guilty vote
hyperlucidity,hyperlucidity
ignoranceLeadingToDeath,ignorance leading to death
karmaThatMustBeCleansed,karma that must be cleansed
maleficentPassionsToBeOvercome,maleficent passions to be overcome
militaryStrengthAndMagnanimity,military strength and magnanimity
missionOfVengeance,mission of vengeance
officersInTheIrishGuards,officers in the Irish Guards
opposingAspectsOfTheGreatMotherCreatorDestroyerBirthDeath,"opposing aspects of the Great Mother—creator/destroyer, birth/death"
overwhelmingCircumstances,overwhelming circumstances
sinisterness,sinisterness
thamyris,Thamyris
theDarknessOfTheUndifferentiated,the darkness of the undifferentiated
theExtremesOfAttractionAndRepulsion,the extremes of attraction and repulsion
theFullForceOfNature,the full force of nature
theIntangible,the intangible
theLegalProfession,the legal profession
theLifeOfTheBodyAndTheLifeOfTheSpiritRespectively,the life of the body and the life of the spirit respectively
theNightSky,the night sky
theOverwhelmingPresenceOfAbsenceAndAbsenceOfPresence,the overwhelming presence of absence and absence of presence
thePassiveAspectOfVirginity,the passive aspect of virginity
thePowersOfNight,the powers of night
theQuestForTheAbsoluteAtAllCosts,the quest for the Absolute at all costs
theRosary,the rosary
theSleepOfEarth,the sleep of earth
theTwoColdSeasons,the two cold seasons
twoOpposingAspectsOfTheGreatMotherCreatorDestroyerBirthDeath,"two opposing aspects of the Great Mother—creator/destroyer, birth/death"
untamedAnimalNature,untamed animal nature
virginSoilYetToBeFertilized,virgin soil yet to be fertilized
lilith,Lilith
aSyphilitic,a syphilitic
babi,Babi
anImpracticalDream,an impractical dream
confusionOfSpeech,confusion of speech
corruptAndFallenExistence,corrupt and fallen existence
desertionOfMatterByTheSpirit,desertion of matter by the spirit
devolution,devolution
dishonestEntry,dishonest entry
dwellingOfADeity,dwelling of a deity
dwellingOfDeadSpirits,dwelling of dead spirits
earthlyPleasures,earthly pleasures
femaleSexualPleasure,female sexual pleasure
ifItWiltedHeShouldFindANewSweetheart,if it wilted he should find a new sweetheart
ifTheFlowerStayedFreshInAManSPocketHeShouldMarryHisSweetheart,"if the flower stayed fresh in a man’s pocket, he should marry his sweetheart"
infiniteSupernaturalPower,infinite supernatural power
markerOfHolyGround,marker of holy ground
materialSupport,material support
meetingPlaceOfHeavenAndEarth,meeting place of heaven and earth
oneSVulnerability,one’s vulnerability
scarletWomen,scarlet women
scribeOfPtahAnubis,"scribe of Ptah, Anubis"
selfGratification,self-gratification
selfishIdeals,selfish ideals
simianNature,simian nature
sinfulPresumption,sinful presumption
spying,spying
subterfuge,subterfuge
suvinenge,Suvinenge
theLowerSelfTryingToRiseAboveTheHigherSelf,the lower self trying to rise above the higher self
theLowerSelfTryingToRiseAboveTheHigherSelfTheAntithesisOfParadise,the lower self trying to rise above the higher self the antithesis of Paradise
theMonkeyAndApeFamilies,the monkey and ape families
theTendencyOfCivilizationsToReturnToAnimalInstincts,the tendency of civilizations to return to animal instincts
theThreeFriendsOfWinter,the Three Friends of Winter
theTropics,the tropics
turningAwayFromSpiritualValues,turning away from spiritual values
whereAeolusKeptTheWind,where Aeolus kept the wind
whereManannanKeptAllTheTreasuresOfTheWorld,where Manannan kept all the treasures of the world
wisdomSalutingTheRisingSun,wisdom saluting the rising sun
celibacy,celibacy
falseKnowledge,false knowledge
stPaul,St. Paul
aHighGovernmentOfficial,a high government official
andErToshtuk,and Er Toshtuk
anImmortal,an Immortal
aSpiritIsPassing,a spirit is passing
aSpiritPassing,a spirit passing
celestialJoy,celestial joy
christianWorship,Christian worship
amon,Amon
conferringTheHolySpirit,conferring the Holy Spirit
defectiveness,defectiveness
euphemismForFellatio,euphemism for fellatio
