symbol,concept,contexts,types
beatingOneSBreast,anguish,generalOrUnknown,Simulation
beatingOneSBreastOrThighs,anguish,generalOrUnknown,Simulation
bed,anguish,generalOrUnknown,Simulation
black,anubis,egyptian,AssociationSimulation
blackMoon,annihilation,generalOrUnknown,Simulation
bowArchery,anubis,egyptian,AttributeSimulation
bread,anu,sumeroSemitic,AttributeSimulation
brokenStone,annihilation,generalOrUnknown,Simulation
caduceus,anubis,egyptian,AttributeSimulation
crosier,anubis,egyptian,AttributeSimulation
demogorgon,anEvilSpirit,generalOrUnknown,Simulation
dog,anubis,egyptian,AttributeSimulation
dogHeadedGod,anubis,egyptian,Simulation
dolphin,anguilla,generalOrUnknown,Simulation
eastWind,anIllOmen,generalOrUnknown,Simulation
egypt,antiquity,generalOrUnknown,Simulation
ember,anger,generalOrUnknown,Simulation
fire,anthonyTheGreat,christian,AttributeSimulation
flamingTorch,anger,generalOrUnknown,Simulation
fourteenSheaves,andTheir12Sons,jewish,Simulation
furze,anger,generalOrUnknown,Simulation
goldenCarp,anEvilSpirit,vietnamese,Simulation
heliotropeFlower,angels,christian,AttributeSimulation
hornedHeaddress,anu,sumeroSemitic,AttributeSimulation
inSwarms,anger,generalOrUnknown,Simulation
jackal,anput,egyptian,Simulation
lion,anhur,egyptian,Simulation
manna,anu,sumerian,AssociationSimulation
mummyGauze,anput,egyptian,Simulation
pointing,anIllOmen,generalOrUnknown,Simulation
purpleRed,anger,generalOrUnknown,Simulation
serpentAtTheCenterOfTheRoundOfExistence,anger,buddhist,Simulation
soldierWithDragon,angelica,christian,Simulation
spear,anhur,egyptian,Simulation
sunAndFullMoonWith12Stars,andTheir12Sons,jewish,Simulation
tauCrossOnTheEndOfAStaff,anthonyTheGreat,christian,Simulation
toad,anEvilSpirit,generalOrUnknown,Simulation
twelveStarsSurroundingTheSunAndTheMoon,andTheir12Sons,jewish,Simulation
wings,angels,generalOrUnknown,AttributeSimulation
wolf,antimony,alchemic,Simulation
yellowTurban,angels,islamic,AttributeSimulation
fever,anger,generalOrUnknown,Simulation
fire,anger,chinese,Simulation
fist,anger,generalOrUnknown,Simulation
godSaveTheQueen,anguilla,generalOrUnknown,Simulation
hadesPluto,anguish,grecoRoman,Simulation
hadesPluto,annihilation,grecoRoman,Simulation
letterEpistle,anIllOmen,generalOrUnknown,Simulation
medusa,annihilation,greek,Simulation
net,anguish,jewish,Simulation
nightjarBird,anIllOmen,generalOrUnknown,Simulation
nothingness,annihilation,generalOrUnknown,Simulation
peony,anger,generalOrUnknown,Simulation
petunia,anger,generalOrUnknown,Simulation
pillow,anguish,generalOrUnknown,Simulation
pyramid,androgyny,generalOrUnknown,Simulation
red,anger,generalOrUnknown,Simulation
rending,anger,generalOrUnknown,Simulation
rendingGarments,anger,generalOrUnknown,Simulation
boar,anger,christian @ generalOrUnknown,Simulation
doubleSpiral,androgyny,chinese @ generalOrUnknown,Simulation
raven,anIllOmen,chinese @ generalOrUnknown,Simulation
rooster,anger,generalOrUnknown,Simulation
satan,anger,generalOrUnknown,Simulation
scarab,androgyny,generalOrUnknown,Simulation
seaSnail,androgyny,generalOrUnknown,Simulation
serpent,androgyny,generalOrUnknown,Simulation
serpentWithLozengeShapedOrnaments,androgyny,generalOrUnknown,Simulation
shovel,androgyny,generalOrUnknown,Simulation
swan,androgyny,generalOrUnknown,Simulation
tiger,anger,buddhist,Simulation
transvestitism,androgyny,generalOrUnknown,Simulation
turtle,androgyny,generalOrUnknown,Simulation
volcano,anger,generalOrUnknown,Simulation
waterElement,anger,chinese,AssociationSimulation
wingedLion,androgyny,generalOrUnknown,Simulation
coatOfArmsOfDominica,dominica,generalOrUnknown,Simulation
biscuit,dryness,generalOrUnknown,Simulation
djiboutiAnthem,djibouti,generalOrUnknown,Simulation
flagOfDjibouti,djibouti,generalOrUnknown,Simulation
flagOfDominica,dominica,generalOrUnknown,Simulation
imperialAmazon,dominica,generalOrUnknown,Simulation
isleOfBeautyIsleOfSplendour,dominica,generalOrUnknown,Simulation
osmunda,dreams,flowerLanguage,Simulation
1,domination,generalOrUnknown,RelatednessSimulation
13,dragons,kabalistic,AssociationSimulation
2,domesticity,generalOrUnknown,AssociationSimulation
asarielArchangel,dolphin,generalOrUnknown,AssociationSimulation
asp,dominion,egyptian,Simulation
beer,drinkOfImmortality,egyptian,Simulation
brass,drought,generalOrUnknown,Simulation
brothers,duality,generalOrUnknown,Simulation
bullrush,docility,flowerLanguage,Simulation
caduceus,doctors,generalOrUnknown,AttributeSimulation
camel,docility,heraldic,Simulation
cancerZodiac,dreams,generalOrUnknown,AssociationSimulation
cat,domesticity,generalOrUnknown,Simulation
cat,drought,cambodian,Simulation
centaur,drunkenness,generalOrUnknown,Simulation
chimera,drought,generalOrUnknown,Simulation
cupola,domeOfTheSky,generalOrUnknown,Simulation
dog,drivesAwayEvilSpirits,persian,Simulation
doubleHeadedAxe,duality,generalOrUnknown,Simulation
dust,drought,generalOrUnknown,Simulation
dyingDeer,drought,mayan,Simulation
emperorTarot,domination,generalOrUnknown,Simulation
emperorTarot,dominion,generalOrUnknown,Simulation
euterpe,dramaticTragedy,greek,AssociationSimulation
f,domesticFelicity,generalOrUnknown,AssociationSimulation
factory,drudgery,generalOrUnknown,Simulation
gabrielArchangel,dogs,generalOrUnknown,AssociationSimulation
goldHeadedCane,doctors,generalOrUnknown,AttributeSimulation
heather,dreams,celtic,Simulation
holly,domesticHappiness,generalOrUnknown,Simulation
kiteToy,drivesAwayEvilSpirits,vietnamese,Simulation
knife,division,generalOrUnknown,Simulation
knightChargingAWindmill,donQuixote,spanish,Simulation
lineGeometric,division,generalOrUnknown,Simulation
lozengeShapedOrnamentsOnASerpent,dualismAndReintegration,generalOrUnknown,Simulation
martinBird,domesticHappiness,generalOrUnknown,Simulation
mead,drinkOfImmortality,celtic,Simulation
melpomene,dramaticTragedy,greek,AssociationSimulation
mercuryMetal,dragons,chinese,CorrespondenceSimulation
metalElement,dogs,chinese,Simulation
monkeyDoll,drivesOffEvilSpirits,japanese,Simulation
monthlyHoneysuckleWoodbine,domesticHappiness,flowerLanguage,Simulation
mouse,domesticity,generalOrUnknown,Simulation
netherlands,drinking,generalOrUnknown,AssociationSimulation
night,dormancy,generalOrUnknown,Simulation
nileCrocodile,djibouti,generalOrUnknown,Simulation
parasol,domeOfTheSky,generalOrUnknown,Simulation
potsherd,dryness,generalOrUnknown,Simulation
prayerBell,drivesOffEvilSpirits,tibetan,Simulation
saturnPlanet,dragons,generalOrUnknown,AssociationSimulation
serpentWithLozengeShapedOrnaments,dualismAndReintegration,generalOrUnknown,Simulation
swallowBird,domesticity,generalOrUnknown @ japanese,Simulation
tallThinKnightOnAGauntHorse,donQuixote,spanish,Simulation
twoFish,domesticFelicity,generalOrUnknown,Simulation
umbrella,domeOfTheSky,generalOrUnknown,Simulation
wavesOcean,dreams,generalOrUnknown,Simulation
winter,dormancy,generalOrUnknown,Simulation
work,drudgery,generalOrUnknown,Simulation
father,dominion,generalOrUnknown,Simulation
flail,dominion,generalOrUnknown,Simulation
herodKing,domination,christian,Simulation
heron,duality,generalOrUnknown,Simulation
ireland,drunkenness,generalOrUnknown,AssociationSimulation
ironMetal,drought,malian,AssociationSimulation
key,dominion,heraldic,Simulation
kneelingCamel,docility,generalOrUnknown,Simulation
lamb,docility,generalOrUnknown,Simulation
light,divinity,generalOrUnknown,ManifestationSimulation
mandorla,divinity,generalOrUnknown,Simulation
nazi,domination,generalOrUnknown,Simulation
nimbusRadianceSurroundingTheHead,divinity,christian,Simulation
north,drought,mexicanIndian,AssociationSimulation
parasol,divinity,generalOrUnknown,EmblematicSimulation
parrot,docility,generalOrUnknown,AttributeSimulation @ Simulation
crab,drought,chinese @ generalOrUnknown,AssociationSimulation
feather,dryness,egyptian @ generalOrUnknown,Simulation
hornsAnimal,divinity,generalOrUnknown @ minoan @ sumeroSemitic,Simulation
red,divinity,oceanic @ roman,Simulation
reed,docility,flowerLanguage @ generalOrUnknown,Simulation
stars,divinity,islamic,Simulation
sulfur,dryness,alchemic,Simulation
sun,domination,generalOrUnknown,AssociationSimulation
turtle,drought,egyptian,Simulation
vine,drunkenness,flowerLanguage,Simulation
coatOfArmsOfDenmark,denmark,generalOrUnknown,Simulation
,deltaDeltaDelta,heraldic,Simulation
absenceOfSedge,desolation,generalOrUnknown,Simulation
beingSwallowedByACrocodile,descentIntoHell,generalOrUnknown,Simulation
danishCrownRegalia,denmark,generalOrUnknown,Simulation
flagOfDenmark,denmark,generalOrUnknown,Simulation
friendshipCircle,deltaSigmaEpsilonSorority,heraldic,Simulation
martlets,deltaChi,heraldic,Simulation
motherDenmark,denmark,generalOrUnknown,Simulation
nationalAnthemOfDenmark,denmark,generalOrUnknown,Simulation
outlineOfDenmark,denmark,generalOrUnknown,Simulation
solarSymbol,deltaChiXi,heraldic,Simulation
theKnight,deltaChi,heraldic,Simulation
14,delusion,generalOrUnknown,AssociationSimulation
2,dependence,generalOrUnknown,Simulation
555,desire,generalOrUnknown,AssociationSimulation
abyss,depth,generalOrUnknown,Simulation
baseMetals,desires,generalOrUnknown,AssociationSimulation
batAnimal,desolation,generalOrUnknown,Simulation
batWings,demons,christian,Simulation
beech,denmark,generalOrUnknown,EmblematicSimulation
bittern,desolation,generalOrUnknown,Simulation
black,depression,generalOrUnknown,AssociationSimulation
black,descentIntoHell,alchemic,AssociationSimulation
black,despair,christian,AssociationSimulation
blackPoplar,despair,generalOrUnknown,Simulation
bread,demeter,greek,Simulation
bricks,dependability,generalOrUnknown,Simulation
brown,depression,generalOrUnknown,Simulation
buttercup,desireForRiches,flowerLanguage,Simulation
carrion,despair,generalOrUnknown,Simulation
cat,desire,generalOrUnknown,Simulation
cattle,desires,generalOrUnknown,Simulation
convolvulus,dependence,chinese,Simulation
cormorant,desolation,generalOrUnknown,Simulation
cornucopia,deltaSigmaEpsilonSorority,heraldic,Simulation
cornucopia,demeter,greek,Simulation
cosmetics,depersonalization,generalOrUnknown,Simulation
coyote,demiurge,northAmericanIndian,Simulation
crustOfBread,deprivation,generalOrUnknown,Simulation
cuckoo,desolation,finnish,Simulation
cypressAndMarigolds,despair,generalOrUnknown,Simulation
death,dematerialization,generalOrUnknown,Simulation
deathTarot,dematerialization,generalOrUnknown,Simulation
desert,desolation,generalOrUnknown,Simulation
dolphin,deltaDeltaDelta,heraldic,Simulation
dolphin,deltaOmegaEpsilon,heraldic,Simulation
dragon,desolation,jewish,AssociationSimulation @ Simulation
drugs,desire,generalOrUnknown,Simulation
easternForest,demiurge,northAmericanIndian,Simulation
elephant,denmark,denmark,EmblematicSimulation
elm,depression,generalOrUnknown,Simulation
hangedMan,despairPersonified,generalOrUnknown,Simulation
hare,demiurge,amerindian,Simulation
impureOrange,desperation,generalOrUnknown,Simulation
ivy,dependence,generalOrUnknown,Simulation
kettleDrum,denmark,generalOrUnknown,EmblematicSimulation
kingcup,desireForRiches,flowerLanguage,Simulation
maenadsBacchantes,demonicPossession,grecoRoman,Simulation
marigold,despairPersonified,generalOrUnknown,AttributeSimulation
oliveBranch,deliverance,generalOrUnknown,Simulation
paintedFace,depersonalization,generalOrUnknown,Simulation
peacockRiddenByKama,desire,hindu,Simulation
phoenix,deltaOmegaEpsilon,heraldic,Simulation
quixoteDon,delusion,spanish,Simulation
romanesqueArch,dependability,generalOrUnknown,Simulation
satan,delusion,generalOrUnknown,Simulation
spiderOnAThread,deliverance,hindu,Simulation
spiral,deltaChiXi,heraldic,Simulation
taurus,dependability,generalOrUnknown,AssociationSimulation
thorn,deprivation,generalOrUnknown,Simulation
torch,demeter,greek,Simulation
vine,depth,celtic,Simulation
wheat,demeter,greek,Simulation
womanKillingHerselfWithASword,despairPersonified,generalOrUnknown,Simulation
goat,desires,generalOrUnknown,Simulation
goatSMilk,desire,generalOrUnknown,Simulation
gray,depression,generalOrUnknown,Simulation
hunter,desire,generalOrUnknown,Simulation
jasmine,despair,flowerLanguage,Simulation
jonquil,desire,flowerLanguage,Simulation
lily,desire,generalOrUnknown,Simulation
moonTarot,depression,generalOrUnknown,Simulation
noose,despair,generalOrUnknown,Simulation
owl,despair,generalOrUnknown,Simulation
rags,despair,generalOrUnknown,Simulation
redHorse,desire,generalOrUnknown,Simulation
marigold,despair,flowerLanguage @ generalOrUnknown,Simulation
owl,desolation,christian @ generalOrUnknown @ jewish,Simulation
redRose,desire,generalOrUnknown @ heraldic,Simulation
rope,despair,generalOrUnknown,Simulation
roseFlower,desire,grecoRoman,Simulation
savage,desires,generalOrUnknown,Simulation
sittingOnTheGround,desolation,generalOrUnknown,Simulation
spiderWeb,desolation,generalOrUnknown,Simulation
wolf,anger,generalOrUnknown,Simulation
y,androgyny,alchemic,Simulation
yinAndYang,androgyny,generalOrUnknown,Simulation
tar,blackness,generalOrUnknown,Simulation
sunflowerHelianthusAnnuus,devotion,generalOrUnknown,Simulation
swallowBird,diligence,generalOrUnknown,Simulation
swan,dignity,generalOrUnknown,Simulation
swanWithACrownOnItsNeck,dignity,heraldic,Simulation
t,devotion,generalOrUnknown,AssociationSimulation
tablet,dignity,chinese,Simulation
thyrsus,dionysus,greek,Simulation
trojan,diligence,generalOrUnknown,Simulation
wildGoose,devotion,hindu,Simulation
clayColoredThrush,costaRica,generalOrUnknown,Simulation
coatOfArmsOfCostaRica,costaRica,generalOrUnknown,Simulation
enterolobiumCyclocarpum,costaRica,generalOrUnknown,Simulation
flagOfCostaRica,costaRica,generalOrUnknown,Simulation
guariantheSkinneri,costaRica,generalOrUnknown,Simulation
juanSantamaría,costaRica,generalOrUnknown,Simulation
lasCarretasCostaRicanOxcarts,costaRica,generalOrUnknown,Simulation
listOfAnimalsRepresentingFirstLevelAdministrativeCountrySubdivisions,countrySubdivisions,generalOrUnknown,Simulation
listOfBrazilianStateBirds,countrySubdivisions,generalOrUnknown,Simulation
listOfBrazilianStateTrees,countrySubdivisions,generalOrUnknown,Simulation
listOfCostaRicanFlags,costaRica,generalOrUnknown,Simulation
nationalAnthemOfCostaRica,costaRica,generalOrUnknown,Simulation
stateBird,countrySubdivisions,generalOrUnknown,Simulation
0,cosmicEgg,generalOrUnknown,Simulation
11,courage,generalOrUnknown,AssociationSimulation
2,cooperation,generalOrUnknown,AssociationSimulation
7,courage,generalOrUnknown,AssociationSimulation
agate,courage,generalOrUnknown,Simulation
ajax,courage,greek,Simulation
amberStone,courage,chinese,Simulation
amethyst,courage,generalOrUnknown,Simulation
aries,courage,generalOrUnknown,AssociationSimulation
assDonkey,courage,generalOrUnknown,Simulation
b,cooperation,generalOrUnknown,AssociationSimulation
bee,cooperation,christian,Simulation
bee,courage,christian,Simulation
beehive,cooperation,generalOrUnknown,Simulation
black,corruption,christian,AssociationSimulation
blackPoplar,courage,flowerLanguage,Simulation
bloodstone,courage,generalOrUnknown,Simulation
blue,courage,generalOrUnknown,Simulation
breastplate,courage,generalOrUnknown,Simulation
breastsThrustForward,courage,generalOrUnknown,Simulation
bulldog,courage,generalOrUnknown,Simulation
carnelian,courage,generalOrUnknown,Simulation
cat,courage,heraldic,Simulation
convolvulus,coquetry,generalOrUnknown,Simulation
cricketInsect,courage,oriental,Simulation
cube,cornerstone,generalOrUnknown,Simulation
dandelion,coquetry,generalOrUnknown,Simulation
dayLily,coquetry,flowerLanguage,Simulation
dionysusBacchus,corruption,grecoRoman,Simulation
dragonfly,courage,japanese,Simulation
eagle,courage,chinese,Simulation
eagleAndSerpent,cosmicUnity,generalOrUnknown,Simulation
elephant,courage,heraldic,Simulation
ellipse,cosmicEgg,generalOrUnknown,Simulation
mockingBird,courage,generalOrUnknown,Simulation
ouroboros,cosmicUnity,generalOrUnknown,Simulation
